"","I","L","SNR","ci_width","samp","t.rho","seeds","samp.1"
"30256",100,100,0.2,0.498462761324232,0.388619254419144,0,377495,0.388619254419144
"30257",200,100,0.2,0.3401214663317,0.276799511066415,0,774310,0.276799511066415
"30258",100,100,0.2,0.434482943063346,0.363645121561617,0.5,285903,0.363645121561617
"30259",200,100,0.2,0.324567171036858,0.260676380111549,0.5,725103,0.260676380111549
"30260",100,100,0.1,0.733048939033726,0.392584093755923,0,705228,0.392584093755923
"30261",200,100,0.1,0.571805791668693,0.277481973038905,0,527724,0.277481973038905
"30262",100,100,0.1,0.933892481204067,0.387019076540358,0.5,683656,0.387019076540358
"30263",200,50,0.1,0.854947245904878,0.277286293092507,0,65920,0.277286293092507
"30264",200,100,0.1,0.524847114881444,0.261980463144027,0.5,605914,0.261980463144027
"30265",100,100,0.2,0.495388775371981,0.392085783716838,0,888651,0.392085783716838
"30266",200,100,0.2,0.350202871111966,0.275792759212454,0,940931,0.275792759212454
"30267",100,100,0.2,0.381761580901502,0.333213244381155,0.5,913235,0.333213244381155
"30268",200,100,0.2,0.323572784318582,0.259437075293114,0.5,163467,0.259437075293114
"30269",100,100,0.1,0.932014194714005,0.392807342982945,0,819281,0.392807342982945
"30270",200,100,0.1,0.562611763703865,0.276684446142079,0,487224,0.276684446142079
"30271",100,100,0.1,0.743460299708853,0.369252189877465,0.5,806478,0.369252189877465
"30272",200,100,0.1,0.615070169534948,0.274044492056736,0.5,646977,0.274044492056736
"30273",100,100,0.2,0.479686929277487,0.391557865036193,0,966394,0.391557865036193
"30274",100,50,0.1,1.19889638093694,0.376263129123455,0.5,968764,0.376263129123455
"30275",200,100,0.2,0.344825138015144,0.275981138206846,0,467834,0.275981138206846
"30276",100,100,0.2,0.366957866690209,0.314666868919927,0.5,773307,0.314666868919927
"30277",200,100,0.2,0.317136509655145,0.249105336426251,0.5,823183,0.249105336426251
"30278",100,100,0.1,0.703841748037767,0.386389865438018,0,853284,0.386389865438018
"30279",200,100,0.1,0.503290590718526,0.276226885503481,0,541161,0.276226885503481
"30280",100,100,0.1,0.790561401234663,0.39235339490067,0.5,640861,0.39235339490067
"30281",200,100,0.1,0.552323303127433,0.263480407604208,0.5,674846,0.263480407604208
"30282",100,100,0.2,0.47629114812912,0.392511842499374,0,955340,0.392511842499374
"30283",200,100,0.2,0.334214375875723,0.276394920107952,0,46069,0.276394920107952
"30284",100,100,0.2,0.362400900510116,0.30226497888652,0.5,265746,0.30226497888652
"30285",200,50,0.1,0.714044203259522,0.275059667275042,0.5,679523,0.275059667275042
"30286",200,100,0.2,0.293631566803221,0.253201326227687,0.5,790121,0.253201326227687
"30287",100,100,0.1,0.910422259017775,0.390519134429669,0,789753,0.390519134429669
"30288",200,100,0.1,0.616415815184288,0.276607570252179,0,277376,0.276607570252179
"30289",100,100,0.1,0.63515254198184,0.366356396848121,0.5,970530,0.366356396848121
"30290",200,100,0.1,0.433038156160971,0.260632839292243,0.5,575581,0.260632839292243
"30291",100,100,0.2,0.482455634809727,0.390477776907245,0,929512,0.390477776907245
"30292",200,100,0.2,0.346645180944373,0.277227047225523,0,455284,0.277227047225523
"30293",100,100,0.2,0.371826240285609,0.320093580745252,0.5,453166,0.320093580745252
"30294",200,100,0.2,0.262979140350159,0.229766526089677,0.5,119955,0.229766526089677
"30295",100,100,0.1,0.754151941301358,0.383729096189833,0,384160,0.383729096189833
"30296",100,50,0.2,0.563752624852367,0.3925503915572,0,381665,0.3925503915572
"30297",200,100,0.1,0.46458594222751,0.276870610137635,0,96056,0.276870610137635
"30298",100,100,0.1,0.597810845088994,0.358978548118541,0.5,574963,0.358978548118541
"30299",200,100,0.1,0.608706683484951,0.263240052545006,0.5,632703,0.263240052545006
"30300",100,100,0.2,0.467191815295484,0.39257630189261,0,520661,0.39257630189261
"30301",200,100,0.2,0.350849081595907,0.275148943981687,0,729351,0.275148943981687
"30302",100,100,0.2,0.403651967609852,0.324129514820923,0.5,190964,0.324129514820923
"30303",200,100,0.2,0.275869654852774,0.234303009241997,0.5,139577,0.234303009241997
"30304",100,100,0.1,0.943171209018414,0.385333722672586,0,946214,0.385333722672586
"30305",200,100,0.1,0.534615422567863,0.277160924711817,0,590911,0.277160924711817
"30306",100,100,0.1,0.574475493986136,0.358848836466928,0.5,885939,0.358848836466928
"30307",200,50,0.2,0.413919574130393,0.277328808510024,0,434034,0.277328808510024
"30308",200,100,0.1,0.425843303961198,0.253889073486066,0.5,41196,0.253889073486066
"30309",100,100,0.2,0.457925982956301,0.385889087873758,0,47533,0.385889087873758
"30310",200,100,0.2,0.3421612512508,0.277213310388355,0,414883,0.277213310388355
"30311",100,100,0.2,0.376749842043065,0.330689011497223,0.5,463712,0.330689011497223
"30312",200,100,0.2,0.293298884782584,0.239047186902584,0.5,323424,0.239047186902584
"30313",100,100,0.1,0.696890364286974,0.391013954823305,0,565044,0.391013954823305
"30314",200,100,0.1,0.495733360925973,0.277280449850204,0,22822,0.277280449850204
"30315",100,100,0.1,0.527852411643843,0.338971258520735,0.5,474539,0.338971258520735
"30316",200,100,0.1,0.597935639549572,0.269572305795802,0.5,314830,0.269572305795802
"30317",100,100,0.2,0.468147721890226,0.39274957733961,0,472473,0.39274957733961
"30318",100,50,0.2,0.531640046510855,0.367174544621194,0.5,294907,0.367174544621194
"30319",200,100,0.2,0.342897892949143,0.275259239703088,0,800215,0.275259239703088
"30320",100,100,0.2,0.445036644099761,0.357045085846583,0.5,361076,0.357045085846583
"30321",200,100,0.2,0.243131684351619,0.220682913789862,0.5,511252,0.220682913789862
"30322",100,100,0.1,0.781105287136022,0.3894865526119,0,857872,0.3894865526119
"30323",200,100,0.1,0.576073456978933,0.271997289902813,0,940977,0.271997289902813
"30324",100,100,0.1,0.70583245797598,0.384298936833892,0.5,564677,0.384298936833892
"30325",200,100,0.1,0.542074173229374,0.259133833016931,0.5,674231,0.259133833016931
"30326",100,100,0.2,0.472077961840582,0.391163227985227,0,163640,0.391163227985227
"30327",200,100,0.2,0.349450716535864,0.275462952747027,0,300707,0.275462952747027
"30328",100,100,0.2,0.393242832666787,0.338785607020853,0.5,714455,0.338785607020853
"30329",200,50,0.2,0.375838472096123,0.267977028730904,0.5,616107,0.267977028730904
"30330",200,100,0.2,0.267751082634649,0.233020785452814,0.5,578602,0.233020785452814
"30331",100,100,0.1,0.71707083831937,0.383014561277779,0,316970,0.383014561277779
"30332",200,100,0.1,0.572477244597033,0.27736929436076,0,928676,0.27736929436076
"30333",100,100,0.1,0.63692775425316,0.357615980002689,0.5,203592,0.357615980002689
"30334",200,100,0.1,0.48979254640703,0.260176092580019,0.5,436630,0.260176092580019
"30335",100,100,0.2,0.473047997987105,0.392017586737485,0,909204,0.392017586737485
"30336",200,100,0.2,0.352937947161366,0.277134731996388,0,44975,0.277134731996388
"30337",100,100,0.2,0.416983550812612,0.358059190742358,0.5,320954,0.358059190742358
"30338",200,100,0.2,0.273040167646325,0.232653280336724,0.5,899019,0.232653280336724
"30339",100,100,0.1,0.768766263685308,0.392658501337044,0,526731,0.392658501337044
"30340",100,50,0.1,1.6018662943137,0.389882574754546,0,192400,0.389882574754546
"30341",200,100,0.1,0.556527207156552,0.277133843151053,0,399125,0.277133843151053
"30342",100,100,0.1,0.588553049610862,0.371744392903866,0.5,245630,0.371744392903866
"30343",200,100,0.1,0.438525255006811,0.24303259414682,0.5,994766,0.24303259414682
"30344",100,100,0.2,0.4565309996505,0.39112901563359,0,727060,0.39112901563359
"30345",200,100,0.2,0.33801771566192,0.268592179302323,0,641514,0.268592179302323
"30346",100,100,0.2,0.407778147671113,0.338710390364594,0.5,522310,0.338710390364594
"30347",200,100,0.2,0.296486178431668,0.239057599868753,0.5,373687,0.239057599868753
"30348",100,100,0.1,0.757773375926564,0.387778889277246,0,461208,0.387778889277246
"30349",200,100,0.1,0.529644882197965,0.277477381501963,0,435234,0.277477381501963
"30350",100,100,0.1,0.720332080392093,0.367602890116047,0.5,732404,0.367602890116047
"30351",200,50,0.1,0.73577213850625,0.276314205079287,0,918695,0.276314205079287
"30352",200,100,0.1,0.43776161173024,0.251102395109948,0.5,226579,0.251102395109948
"30353",100,100,0.2,0.481535605028759,0.392836035409939,0,192064,0.392836035409939
"30354",200,100,0.2,0.346622038032374,0.277024002870657,0,504219,0.277024002870657
"30355",100,100,0.2,0.368279525755749,0.32760672978729,0.5,958086,0.32760672978729
"30356",200,100,0.2,0.303186744754376,0.240058786007403,0.5,239072,0.240058786007403
"30357",100,100,0.1,0.729249691451713,0.392830356968653,0,414026,0.392830356968653
"30358",200,100,0.1,0.501630208047076,0.277121222540835,0,745494,0.277121222540835
"30359",100,100,0.1,0.670098309116484,0.377352860486757,0.5,4472,0.377352860486757
"30360",200,100,0.1,0.444501520127586,0.26202977492121,0.5,326607,0.26202977492121
"30361",100,100,0.2,0.455339688621695,0.387722529979346,0,558983,0.387722529979346
"30362",100,50,0.1,0.869374063056862,0.381895426799954,0.5,130552,0.381895426799954
"30363",200,100,0.2,0.333537027143846,0.277158420168932,0,526700,0.277158420168932
"30364",100,100,0.2,0.295048771365524,0.265492334274027,0.5,957616,0.265492334274027
"30365",200,100,0.2,0.232853236519695,0.198586365907768,0.5,123464,0.198586365907768
"30366",100,100,0.1,0.935603326024151,0.385337704505172,0,831361,0.385337704505172
"30367",200,100,0.1,0.525635229543105,0.277470088472357,0,515623,0.277470088472357
"30368",100,100,0.1,0.601079557307946,0.344252868726693,0.5,889582,0.344252868726693
"30369",200,100,0.1,0.4838133861145,0.258152436314924,0.5,289091,0.258152436314924
"30370",100,100,0.2,0.470389377678179,0.386531058690487,0,718629,0.386531058690487
"30371",200,100,0.2,0.341424287890079,0.275559667306612,0,147195,0.275559667306612
"30372",100,100,0.2,0.430909250282053,0.349907139864153,0.5,671544,0.349907139864153
"30373",200,50,0.1,0.716668189118123,0.266329235264176,0.5,153732,0.266329235264176
"30374",200,100,0.2,0.298295754749233,0.249639590756301,0.5,110931,0.249639590756301
"30375",100,100,0.1,0.899014998337638,0.391352995448748,0,499174,0.391352995448748
"30376",200,100,0.1,0.521396717124416,0.274082579833963,0,686379,0.274082579833963
"30377",100,100,0.1,0.486158739248542,0.322404111229076,0.5,837073,0.322404111229076
"30378",200,100,0.1,0.521850578532855,0.260286743934069,0.5,243346,0.260286743934069
"30379",100,100,0.2,0.476248454459643,0.392055374385822,0,250867,0.392055374385822
"30380",200,100,0.2,0.339248877199428,0.277303366148041,0,34460,0.277303366148041
"30381",100,100,0.2,0.332697631249403,0.293099557224667,0.5,461413,0.293099557224667
"30382",200,100,0.2,0.293802003902225,0.236316020109932,0.5,500401,0.236316020109932
"30383",100,100,0.1,1.22299754851709,0.391679632126573,0,235041,0.391679632126573
"30384",100,50,0.2,0.565531439937018,0.391749653592087,0,190627,0.391749653592087
"30385",200,100,0.1,0.528809979837631,0.275403417983488,0,602061,0.275403417983488
"30386",100,100,0.1,0.895657575780587,0.377361423301569,0.5,675764,0.377361423301569
"30387",200,100,0.1,0.433687240377954,0.250882395451039,0.5,841397,0.250882395451039
"30388",100,100,0.2,0.471602161029533,0.392630339125498,0,264922,0.392630339125498
"30389",200,100,0.2,0.334351227344188,0.276476507700352,0,698333,0.276476507700352
"30390",100,100,0.2,0.436652377474145,0.360118847914649,0.5,214760,0.360118847914649
"30391",200,100,0.2,0.331640351608026,0.27013913602554,0.5,730856,0.27013913602554
"30392",100,100,0.1,0.831821041757697,0.39266135696553,0,934017,0.39266135696553
"30393",200,100,0.1,0.597503953515147,0.270424221448949,0,144554,0.270424221448949
"30394",100,100,0.1,0.778589420549712,0.386798311939772,0.5,365027,0.386798311939772
"30395",200,50,0.2,0.38394753647126,0.27737060730681,0,107421,0.27737060730681
"30396",200,100,0.1,0.466397146972025,0.253900916145556,0.5,286897,0.253900916145556
"30397",100,100,0.2,0.473388922982956,0.391097625983943,0,244629,0.391097625983943
"30398",200,100,0.2,0.360667244665608,0.276986861670679,0,623765,0.276986861670679
"30399",100,100,0.2,0.453037578038374,0.362097533154993,0.5,371484,0.362097533154993
"30400",200,100,0.2,0.31336600800437,0.250561430898436,0.5,241849,0.250561430898436
"30401",100,100,0.1,0.789427970210392,0.38510186088344,0,185024,0.38510186088344
"30402",200,100,0.1,0.573639898244109,0.277469841436439,0,821470,0.277469841436439
"30403",100,100,0.1,0.762940518763798,0.374773259370985,0.5,146436,0.374773259370985
"30404",200,100,0.1,0.532160859198603,0.269314231151863,0.5,105812,0.269314231151863
"30405",100,100,0.2,0.48390893269966,0.379077003337034,0,301629,0.379077003337034
"30406",100,50,0.2,0.506470867746079,0.365587807433416,0.5,825828,0.365587807433416
"30407",200,100,0.2,0.337404303081244,0.27688765179157,0,154999,0.27688765179157
"30408",100,100,0.2,0.387582113432269,0.327780686842438,0.5,661916,0.327780686842438
"30409",200,100,0.2,0.265843052093071,0.225946226201858,0.5,563222,0.225946226201858
"30410",100,100,0.1,0.788504651328607,0.392637825222493,0,10071,0.392637825222493
"30411",200,100,0.1,0.557098249467263,0.276198254599061,0,815332,0.276198254599061
"30412",100,100,0.1,0.677976642945247,0.37120424211017,0.5,584309,0.37120424211017
"30413",200,100,0.1,0.553233838065045,0.264433635373246,0.5,124780,0.264433635373246
"30414",100,100,0.2,0.480156339172342,0.392630835460266,0,304363,0.392630835460266
"30415",200,100,0.2,0.338749145215671,0.275172025563827,0,448358,0.275172025563827
"30416",100,100,0.2,0.393116920543326,0.330688140984199,0.5,949778,0.330688140984199
"30417",200,50,0.2,0.355648274776813,0.244054829038555,0.5,226614,0.244054829038555
"30418",200,100,0.2,0.248176233049892,0.219896264114004,0.5,416927,0.219896264114004
"30419",100,100,0.1,0.797754202978552,0.391711239420927,0,926077,0.391711239420927
"30420",200,100,0.1,0.505487101200028,0.276153169623229,0,517579,0.276153169623229
"30421",100,100,0.1,0.677414337936658,0.381266806857942,0.5,844386,0.381266806857942
"30422",200,100,0.1,0.516110179052881,0.256551530045994,0.5,605058,0.256551530045994
"30423",100,100,0.2,0.491392234418607,0.388590121280213,0,990378,0.388590121280213
"30424",200,100,0.2,0.318465500863823,0.263848960457542,0,989839,0.263848960457542
"30425",100,100,0.2,0.361457892165136,0.298843325704644,0.5,898915,0.298843325704644
"30426",200,100,0.2,0.303420504224736,0.245860480916884,0.5,104042,0.245860480916884
"30427",100,100,0.1,0.913402972491648,0.391909466487142,0,625019,0.391909466487142
"30428",100,50,0.1,0.790953436246214,0.388648095643128,0,344387,0.388648095643128
"30429",200,100,0.1,0.568846810113089,0.277453209912488,0,527791,0.277453209912488
"30430",100,100,0.1,0.694410964954363,0.36763856331491,0.5,594369,0.36763856331491
"30431",200,100,0.1,0.598445437724556,0.26335525388622,0.5,320724,0.26335525388622
"30432",100,100,0.2,0.469160046880196,0.392375225535596,0,20047,0.392375225535596
"30433",200,100,0.2,0.33862133912422,0.27615680840066,0,16497,0.27615680840066
"30434",100,100,0.2,0.39283982539319,0.33786288339325,0.5,157331,0.33786288339325
"30435",200,100,0.2,0.264721795362382,0.22971517113055,0.5,786883,0.22971517113055
"30436",100,100,0.1,0.970256181984422,0.392836005329019,0,321427,0.392836005329019
"30437",200,100,0.1,0.561190305067379,0.273362601446363,0,146351,0.273362601446363
"30438",100,100,0.1,0.650510010678752,0.346947126691062,0.5,590972,0.346947126691062
"30439",200,50,0.1,0.717896737314841,0.277481547217745,0,555221,0.277481547217745
"30440",200,100,0.1,0.522957827855592,0.271076345330272,0.5,488012,0.271076345330272
"30441",100,100,0.2,0.494000107681838,0.390803655386025,0,478698,0.390803655386025
"30442",200,100,0.2,0.347955217044685,0.277482024425362,0,769588,0.277482024425362
"30443",100,100,0.2,0.361420663533825,0.317834650861891,0.5,558037,0.317834650861891
"30444",200,100,0.2,0.317527211303379,0.256826157845426,0.5,767467,0.256826157845426
"30445",100,100,0.1,0.659992031606826,0.392458258080252,0,217220,0.392458258080252
"30446",200,100,0.1,0.532201818067669,0.276318090180042,0,521352,0.276318090180042
"30447",100,100,0.1,0.737631913030164,0.375565546534075,0.5,670153,0.375565546534075
"30448",200,100,0.1,0.499028154808384,0.263549870904627,0.5,625108,0.263549870904627
"30449",100,100,0.2,0.528378295108654,0.392624816545113,0,876689,0.392624816545113
"30450",100,50,0.1,0.848656173576835,0.361622653765147,0.5,279976,0.361622653765147
"30451",200,100,0.2,0.344421967570943,0.273072073944925,0,320473,0.273072073944925
"30452",100,100,0.2,0.358188667156761,0.320303255211972,0.5,643611,0.320303255211972
"30453",200,100,0.2,0.271407044270828,0.231371588387062,0.5,89807,0.231371588387062
"30454",100,100,0.1,0.938302565129671,0.381574920423026,0,603858,0.381574920423026
"30455",200,100,0.1,0.51317070576334,0.277477500314719,0,362545,0.277477500314719
"30456",100,100,0.1,0.713319454355488,0.354853925731258,0.5,563528,0.354853925731258
"30457",200,100,0.1,0.384909020728952,0.239137935574582,0.5,414307,0.239137935574582
"30458",100,100,0.2,0.474912541754293,0.392354897740684,0,543736,0.392354897740684
"30459",200,100,0.2,0.349039799666799,0.277275852947625,0,869808,0.277275852947625
"30460",100,100,0.2,0.419486926284654,0.346444271948086,0.5,880402,0.346444271948086
"30461",200,50,0.1,0.650485587075523,0.264520265319846,0.5,302341,0.264520265319846
"30462",200,100,0.2,0.262379332680859,0.227117233392509,0.5,463456,0.227117233392509
"30463",100,100,0.1,0.779671325238515,0.39282611522657,0,69757,0.39282611522657
"30464",200,100,0.1,0.570749783875258,0.276631223064997,0,256891,0.276631223064997
"30465",100,100,0.1,0.629972729117487,0.346030350607872,0.5,114809,0.346030350607872
"30466",200,100,0.1,0.608391726979591,0.272154936790508,0.5,141538,0.272154936790508
"30467",100,100,0.2,0.474369178083771,0.382850876457899,0,980769,0.382850876457899
"30468",200,100,0.2,0.346247096530511,0.275336134224125,0,837641,0.275336134224125
"30469",100,100,0.2,0.434271141884523,0.363432274876028,0.5,954367,0.363432274876028
"30470",200,100,0.2,0.27743295290125,0.237661750396266,0.5,439640,0.237661750396266
"30471",100,100,0.1,0.570077282789908,0.355619478067869,0,832404,0.355619478067869
"30472",100,50,0.2,0.550915735720278,0.388160620752076,0,135660,0.388160620752076
"30473",200,100,0.1,0.505010524205461,0.277329136262253,0,700848,0.277329136262253
"30474",100,100,0.1,0.619679045550117,0.359567425801995,0.5,638351,0.359567425801995
"30475",200,100,0.1,0.465270710466938,0.250425730569918,0.5,593498,0.250425730569918
"30476",100,100,0.2,0.466789161960351,0.39251128950947,0,862786,0.39251128950947
"30477",200,100,0.2,0.35951705939082,0.275944556705637,0,792750,0.275944556705637
"30478",100,100,0.2,0.394334713276693,0.334962821360869,0.5,204494,0.334962821360869
"30479",200,100,0.2,0.299786987989653,0.248761073100924,0.5,464142,0.248761073100924
"30480",100,100,0.1,0.870709974708789,0.388817327027082,0,578630,0.388817327027082
"30481",200,100,0.1,0.588058038309084,0.27705671712977,0,374958,0.27705671712977
"30482",100,100,0.1,0.612227191951745,0.346703382856733,0.5,494069,0.346703382856733
"30483",200,50,0.2,0.405838786471328,0.277191482186965,0,876103,0.277191482186965
"30484",200,100,0.1,0.516585905860847,0.262457622284267,0.5,523001,0.262457622284267
"30485",100,100,0.2,0.482661588129812,0.392428668347548,0,645837,0.392428668347548
"30486",200,100,0.2,0.334981255905617,0.265997391681763,0,428074,0.265997391681763
"30487",100,100,0.2,0.401023523843912,0.334339895363345,0.5,818514,0.334339895363345
"30488",200,100,0.2,0.287941947422925,0.231842387753422,0.5,372462,0.231842387753422
"30489",100,100,0.1,0.762213100382873,0.392104321767333,0,214218,0.392104321767333
"30490",200,100,0.1,0.536963497104049,0.276631569150175,0,40645,0.276631569150175
"30491",100,100,0.1,0.886812584680339,0.384630388001162,0.5,902910,0.384630388001162
"30492",200,100,0.1,0.470224029576851,0.252388594126355,0.5,695436,0.252388594126355
"30493",100,100,0.2,0.502229732884148,0.392803990106129,0,93408,0.392803990106129
"30494",100,50,0.2,0.484356966893528,0.360388458523529,0.5,907409,0.360388458523529
"30495",200,100,0.2,0.34957955570528,0.275946913237893,0,729364,0.275946913237893
"30496",100,100,0.2,0.369608074128947,0.323638599103278,0.5,800368,0.323638599103278
"30497",200,100,0.2,0.254138160599018,0.214490812652409,0.5,338672,0.214490812652409
"30498",100,100,0.1,0.767993715944586,0.392564053285177,0,280258,0.392564053285177
"30499",200,100,0.1,0.52199859133976,0.275749783805997,0,971457,0.275749783805997
"30500",100,100,0.1,0.645669385648821,0.37308500902409,0.5,438101,0.37308500902409
"30501",200,100,0.1,0.486964603576271,0.256474290603564,0.5,189412,0.256474290603564
"30502",100,100,0.2,0.478530986826213,0.39028666098222,0,919185,0.39028666098222
"30503",200,100,0.2,0.331881306862663,0.275904250816398,0,918032,0.275904250816398
"30504",100,100,0.2,0.412451084688751,0.343093635856076,0.5,437887,0.343093635856076
"30505",200,50,0.2,0.349612126515166,0.254122595338016,0.5,788736,0.254122595338016
"30506",200,100,0.2,0.293498887728902,0.235726824146082,0.5,208959,0.235726824146082
"30507",100,100,0.1,0.687372121653505,0.391125994149859,0,112103,0.391125994149859
"30508",200,100,0.1,0.560793174500795,0.274309624679725,0,218845,0.274309624679725
"30509",100,100,0.1,0.75724410317852,0.386179916489989,0.5,363721,0.386179916489989
"30510",200,100,0.1,0.52555692947305,0.270734816563363,0.5,650601,0.270734816563363
"30511",100,100,0.2,0.472068628305293,0.390871959325218,0,442160,0.390871959325218
"30512",200,100,0.2,0.33819437477286,0.275168386135501,0,423696,0.275168386135501
"30513",100,100,0.2,0.414709969848051,0.337379927404684,0.5,672882,0.337379927404684
"30514",200,100,0.2,0.303607254010445,0.240540001062466,0.5,789634,0.240540001062466
"30515",100,100,0.1,0.765932393231838,0.392334749399703,0,636963,0.392334749399703
"30516",100,50,0.1,0.990549713008518,0.392771891319195,0,120337,0.392771891319195
"30517",200,100,0.1,0.561872071973251,0.27681840840479,0,148346,0.27681840840479
"30518",100,100,0.1,0.662345941409988,0.371664739446377,0.5,267013,0.371664739446377
"30519",200,100,0.1,0.634729594876668,0.274451800449816,0.5,130299,0.274451800449816
"30520",100,100,0.2,0.48234866910374,0.389563003146895,0,459608,0.389563003146895
"30521",200,100,0.2,0.337421797188735,0.273581750717313,0,531607,0.273581750717313
"30522",100,100,0.2,0.4331546083371,0.354917986222745,0.5,54252,0.354917986222745
"30523",200,100,0.2,0.254537206639289,0.220466990578721,0.5,604621,0.220466990578721
"30524",100,100,0.1,0.878308242900877,0.382664159126504,0,869840,0.382664159126504
"30525",200,100,0.1,0.534389180042405,0.275610360926129,0,816220,0.275610360926129
"30526",100,100,0.1,0.958044155600363,0.378617767454567,0.5,311261,0.378617767454567
"30527",200,50,0.1,0.817753911166571,0.271838122631946,0,808203,0.271838122631946
"30528",200,100,0.1,0.473512748221318,0.256249656505086,0.5,763572,0.256249656505086
"30529",100,100,0.2,0.43835417501688,0.390690069734482,0,54956,0.390690069734482
"30530",200,100,0.2,0.345527733909824,0.277381426529067,0,756034,0.277381426529067
"30531",100,100,0.2,0.324223989431496,0.291036948491061,0.5,164185,0.291036948491061
"30532",200,100,0.2,0.261524383246828,0.224208191406832,0.5,310376,0.224208191406832
"30533",100,100,0.1,1.07464088793095,0.390076013200373,0,635114,0.390076013200373
"30534",200,100,0.1,0.587625536204967,0.271854235165677,0,827053,0.271854235165677
"30535",100,100,0.1,0.793663543734364,0.37337465267244,0.5,134717,0.37337465267244
"30536",200,100,0.1,0.461328329046545,0.2467517887485,0.5,473615,0.2467517887485
"30537",100,100,0.2,0.465728294724361,0.391160520901416,0,783069,0.391160520901416
"30538",100,50,0.1,1.06353314900366,0.370702828433696,0.5,914792,0.370702828433696
"30539",200,100,0.2,0.331163396506037,0.277377941276706,0,932324,0.277377941276706
"30540",100,100,0.2,0.377408966982725,0.327276919965883,0.5,680424,0.327276919965883
"30541",200,100,0.2,0.3191316724777,0.250591671363697,0.5,393886,0.250591671363697
"30542",100,100,0.1,0.738699350095393,0.377805591360675,0,781686,0.377805591360675
"30543",200,100,0.1,0.476561627648858,0.275729518021372,0,491650,0.275729518021372
"30544",100,100,0.1,0.660117598517974,0.375156385745498,0.5,225204,0.375156385745498
"30545",200,100,0.1,0.409180160401761,0.247427297152782,0.5,564718,0.247427297152782
"30546",100,100,0.2,0.471174082922531,0.385095755232716,0,427287,0.385095755232716
"30547",200,100,0.2,0.32811832150244,0.274912465232657,0,539871,0.274912465232657
"30548",100,100,0.2,0.34929500564809,0.298222938497499,0.5,538179,0.298222938497499
"30549",200,50,0.1,0.732602733604997,0.274403265579156,0.5,33442,0.274403265579156
"30550",200,100,0.2,0.257992277958952,0.222144867943189,0.5,405810,0.222144867943189
"30551",100,100,0.1,0.904719227689091,0.385505130394611,0,669326,0.385505130394611
"30552",200,100,0.1,0.518393639756838,0.273767033777109,0,753789,0.273767033777109
"30553",100,100,0.1,0.619213798179062,0.360684487695353,0.5,433178,0.360684487695353
"30554",200,100,0.1,0.549276358715287,0.27516381769459,0.5,855542,0.27516381769459
"30555",100,100,0.2,0.469816933411933,0.388967582253556,0,347231,0.388967582253556
"30556",200,100,0.2,0.356223081210486,0.277435799014601,0,183644,0.277435799014601
"30557",100,100,0.2,0.467824266160109,0.368142638336431,0.5,838192,0.368142638336431
"30558",200,100,0.2,0.296409113577744,0.244632639470256,0.5,280789,0.244632639470256
"30559",100,100,0.1,0.965491122878407,0.392793322076063,0,786390,0.392793322076063
"30560",100,50,0.2,0.547170674435725,0.392792261670971,0,109437,0.392792261670971
"30561",200,100,0.1,0.50684666667982,0.269486949250034,0,549281,0.269486949250034
"30562",100,100,0.1,0.629050872755657,0.358837044769283,0.5,588547,0.358837044769283
"30563",200,100,0.1,0.514323894044567,0.25243580520764,0.5,40218,0.25243580520764
"30564",100,100,0.2,0.475321694254333,0.386908681133682,0,148533,0.386908681133682
"30565",200,100,0.2,0.368352686826101,0.2773636428279,0,372952,0.2773636428279
"30566",100,100,0.2,0.371430924557353,0.316098934269099,0.5,439683,0.316098934269099
"30567",200,100,0.2,0.291536431724094,0.248381074688589,0.5,455084,0.248381074688589
"30568",100,100,0.1,0.860300587635227,0.379951127410044,0,172164,0.379951127410044
"30569",200,100,0.1,0.546985036482366,0.276700111265863,0,412857,0.276700111265863
"30570",100,100,0.1,0.71711781668115,0.385300100316344,0.5,479494,0.385300100316344
"30571",200,50,0.2,0.399476565640409,0.271374740238185,0,330957,0.271374740238185
"30572",200,100,0.1,0.559350184039848,0.262243642786573,0.5,35301,0.262243642786573
"30573",100,100,0.2,0.476188759984205,0.392768350095748,0,385428,0.392768350095748
"30574",200,100,0.2,0.341543711332865,0.274425429782777,0,615513,0.274425429782777
"30575",100,100,0.2,0.447154599541475,0.352589911621266,0.5,654520,0.352589911621266
"30576",200,100,0.2,0.294405195201647,0.247853802425712,0.5,97281,0.247853802425712
"30577",100,100,0.1,0.655158358354543,0.389056372509633,0,408605,0.389056372509633
"30578",200,100,0.1,0.538907848133922,0.275337190975187,0,981108,0.275337190975187
"30579",100,100,0.1,0.881915426734662,0.388869035253737,0.5,339242,0.388869035253737
"30580",200,100,0.1,0.463350829093506,0.253528473969941,0.5,387405,0.253528473969941
"30581",100,100,0.2,0.448697360747377,0.377455898826341,0,577314,0.377455898826341
"30582",100,50,0.2,0.450028429995176,0.324440098877042,0.5,759075,0.324440098877042
"30583",200,100,0.2,0.3392750796994,0.27720735923436,0,542935,0.27720735923436
"30584",100,100,0.2,0.390848110475676,0.336580389132917,0.5,565435,0.336580389132917
"30585",200,100,0.2,0.296264852072199,0.239146973777075,0.5,643634,0.239146973777075
"30586",100,100,0.1,0.580826563874395,0.378200668994041,0,145499,0.378200668994041
"30587",200,100,0.1,0.577447208653476,0.276668000067379,0,816160,0.276668000067379
